6567,3794,9502.91
2746,4566,64352.19
5789,7008,78050.20
3916,1726,85430.66
3090,7392,74648.99
6407,4246,36829.06
5424,2331,7027.25
9145,6809,45952.92
2929,8302,98610.94
539,2781,73666.91
2038,3039,75783.81
8868,1582,78255.32
3358,6488,61373.25
5759,2774,26150.59
5638,4891,15225.09
2322,382,15035.54
3205,2883,92210.08
7535,9571,8556.24
6356,75,30095.23
7705,345,81754.87
6678,7388,18114.42
6135,1278,51021.68
3881,5002,53017.59
3642,4328,52104.43
2027,9025,1928.44
1533,2905,68106.63
5097,2061,85188.73
234,7692,33892.65
6240,4742,93299.99
3547,8214,6060.08
5407,1938,64666.16
2237,8760,35352.53
1246,5001,88205.92
4714,3238,23160.42
8761,2151,93039.75
6333,5282,9932.73
7990,1034,17473.75
6945,1414,19581.52
1769,7169,72961.23
688,7778,45667.58
6516,9521,19348.93
2796,854,61583.16
5838,6708,64935.92
9769,619,5522.55
8937,8550,58777.02
8528,2772,32824.81
1024,8532,82136.45
9651,1890,88029.53
4335,771,31221.56
6224,6240,17552.99
9110,1837,64672.72
8689,1955,66416.00
31,8785,12409.32
29,8145,79421.99
2961,5561,12948.12
8019,3029,45831.16
5887,2788,77647.33
2504,5140,44827.57
6597,4922,6272.50
4964,1924,52656.77
5497,4343,97364.62
9074,9274,26707.00
7650,2709,82872.36
2466,6037,588.81
5384,9061,83028.51
9499,9508,60006.47
263,9473,61161.69
6171,8463,3653.63
7026,6782,92460.56
3288,7567,74001.57
5638,9294,64416.24
8775,5700,15316.56
3603,1824,33150.67
267,4420,34129.56
9424,3889,4701.03
5771,9004,56885.73
8545,4635,43350.06
678,8718,64068.63
4738,1885,13264.66
2387,827,40647.53
5577,1007,87231.35
6968,3649,35594.19
9296,9366,39136.10
3949,1804,3876.25
5736,1141,2508.87
5232,161,3250.28
839,7724,49734.22
1894,9913,31193.31
8853,7771,92950.99
2661,6292,79256.26
4479,8678,26184.24
6504,8626,55905.54
6646,4798,20399.67
6581,4609,92346.47
4857,4120,92941.63
1587,5717,49370.82
3636,9919,98621.63
577,7601,79179.07
5860,8810,42682.75
7653,5631,70025.65
8096,3314,83902.20
2913,3265,23712.91
5176,8885,1039.06
4254,4991,69690.41
4960,4405,47110.95
6088,8372,89282.68
6646,5025,98247.91
8260,3716,77990.40
6606,8299,70008.42
1377,3483,552.43
4536,4851,14236.66
6447,9461,36659.83
4343,7130,22211.05
5301,3475,79603.74
4661,8119,77840.16
6238,8265,9510.42
294,1183,54913.45
2296,5539,13364.37
2829,7304,13251.39
143,5832,52996.78
7506,5740,70491.35
6296,7590,23110.92
3327,7381,58257.70
2848,8569,65113.43
3459,9829,26723.27
5736,9348,64581.02
8957,1939,39960.29
6076,7505,85833.59
4503,4334,91664.86
3823,6102,87082.18
428,9220,79051.40
9386,2363,52122.96
1309,6908,29652.21
352,2470,5265.93
8134,965,75765.38
1511,2269,73575.33
4158,3339,3012.38
9191,7745,17042.61
1221,9226,8560.54
492,5588,34173.37
6258,5068,6119.81
2165,5517,28157.83
3807,2070,72757.23
9251,2849,77597.94
9364,1133,42240.09
3268,6919,94304.75
1636,6286,49881.39
7133,2577,42368.98
4454,4561,70449.25
9704,7980,49990.99
6288,7060,36374.20
8866,8221,15443.16
5877,9087,33811.36
6855,9595,83446.68
9724,392,42926.41
1207,7563,45086.40
1346,3368,72590.66
8637,6592,69221.17
624,3359,99042.92
8228,944,21951.53
1815,6016,84833.50
7122,4491,38554.88
2912,3819,72628.73
5985,5979,21766.54
1402,4371,95451.90
1677,5766,41474.43
7550,1887,42732.03
1696,8294,81895.39
5455,3219,90364.99
6594,6107,58986.26
9199,6195,69867.07
185,929,96861.49
9517,2284,93804.15
3369,4856,81825.35
4538,2526,8788.31
3521,6987,47774.12
4952,9596,75736.86
5317,5765,32129.30
4439,9869,19491.71
2616,766,12485.09
439,6157,47146.77
3640,9463,9616.52
840,4375,21263.42
242,4008,46184.03
2979,2211,75223.82
3829,2562,26967.37
5135,4759,71060.11
7421,1095,38316.38
7410,3554,7977.65
4301,4524,8620.29
6092,8424,31291.49
1375,3325,99556.70
2243,614,13108.35
8034,4841,47132.08
7479,1740,2083.79
1492,5095,31472.75
4851,2322,72066.30
8778,5997,7100.84
5069,2646,69539.01
1071,2741,99313.96
1546,6814,93023.11
2496,1067,6507.36
5015,3648,48265.99
3138,8909,4249.71
8846,6993,2426.22
2200,881,6436.11
5938,7479,29339.15
7388,3100,34536.48
5024,3154,84364.99
8612,9225,72269.46
8713,9910,44262.92
5234,7942,36551.65
2171,4911,95407.04
1022,2235,78413.23
4205,5453,8463.13
6009,5597,11450.94
6141,2529,772.79
4348,113,58774.09
5534,8244,4570.22
2020,7455,37262.37
5259,2768,35758.46
5986,233,83864.01
92,6712,5554.70
9231,6338,36691.31
6205,4669,60910.30
3654,2237,13863.76
6944,9943,1071.65
9336,3450,83157.71
1597,5213,5102.02
5684,5226,44250.92
1643,8842,60564.31
8087,4447,5826.49
9931,1132,75185.85
718,5016,37730.72
5094,5216,38493.29
5684,9451,2299.23
2870,1092,63483.85
4161,1561,34412.99
7832,9337,14680.09
9437,1534,45935.09
1970,2697,47994.40
7843,6432,28729.23
707,2925,70574.02
5363,8472,96886.24
8263,206,96974.17
5500,2026,48690.81
4311,8623,13971.66
1915,7103,24420.83
1873,9095,9070.98
9801,568,16864.23
5530,7876,70446.12
520,9594,8.86
5650,8474,18428.66
6963,1777,56165.40
7538,1995,83950.17
1175,4337,10123.03
130,8801,62714.58
3660,8302,82480.85
693,3098,95712.15
7708,9948,9492.17
6731,2580,67324.47
2389,4670,35324.39
4600,9621,18306.20
6966,189,63376.30
9252,7682,98728.98
1165,3474,92318.66
5916,8909,5900.77
5714,3371,82500.17
1864,6343,86605.22
4728,7629,13016.66
4601,8517,84598.65
6036,3064,7427.81
6789,9416,44048.54
3973,1523,41479.44
3823,5906,33500.18
4751,9103,52385.55
4131,6739,56292.34
5376,1909,59426.48
2646,7961,62357.41
6810,3507,57430.40
9165,8463,90839.52
367,366,72407.62
5240,7612,58686.95
7149,8189,2860.41
4840,4765,46817.26
3183,3613,30738.80
8906,7886,20624.11
8711,8919,71527.52
4087,4806,30792.72
1774,9605,64242.39
3210,2875,53695.28
1456,4740,34890.97
5107,6651,29307.24
1533,1714,1891.35
5578,2005,18696.92
6246,4083,12149.57
6457,1437,39554.46
7612,5655,95448.94
9998,8576,77409.32
9286,8486,49411.05
443,5162,82175.36
9141,8895,4794.59
4294,6670,19721.64
777,4269,60812.77
2956,9003,89839.79
6117,3334,73544.54
884,6069,17399.34
9715,7400,75197.14
5932,6555,29629.55
7575,995,19912.85
2922,4004,43294.04
408,5715,37674.52
2105,5549,54300.00
3395,9162,46449.30
6276,9582,87041.33
1731,6803,88386.12
1728,7776,43136.23
8724,6856,53232.88
3615,7755,82606.41
3732,2135,12086.54
8137,2192,94069.13
3592,8559,19026.68
618,1922,81987.92
5731,1863,5258.25
9172,5544,10797.45
7748,883,67781.75
2984,7192,90876.44
1060,3825,21564.30
9611,9106,66012.58
5893,4403,60427.72
8139,196,1041.64
6756,6089,84573.12
9116,6019,53580.25
3838,4672,76583.82
9322,6368,62851.63
1068,6448,29862.87
2041,866,64641.90
5151,3723,80983.81
2974,6877,93567.03
6951,3795,1473.94
2561,4105,78.78
9997,78,42496.66
381,2198,56563.29
2550,2552,20934.47
8821,2663,99710.76
139,1041,71315.98
9417,7867,45527.05
3776,9345,29920.67
1855,3522,35187.52
9257,8178,25338.61
262,8228,5635.25
2485,7545,52993.74
9898,3983,79288.64
7873,5841,47157.83
2729,4492,39449.26
2607,216,90804.62
4603,2972,14552.83
7766,1309,84013.73
8132,5629,33304.00
4375,6443,43601.32
6689,2469,21183.67
1114,4684,20430.00
3465,3949,84694.85
5115,3304,21292.70
7280,1909,49767.52
2323,2594,70787.97
2816,5842,63166.89
4495,9113,62736.64
4380,2099,38136.83
950,8746,94544.76
5222,4125,76088.16
3032,8350,18626.60
9703,5416,17687.45
8160,1722,98379.09
691,1061,27716.81
7681,9592,54134.37
9177,5962,54361.20
576,6197,47157.18
167,3566,45517.35
1633,2192,12079.52
6673,4947,52946.01
91,4830,59221.13
4025,2053,24775.62
2437,3021,54270.77
4267,8621,75107.53
3222,7089,98314.58
1551,5166,95068.18
775,9304,4039.91
4420,4522,76859.46
3166,7627,1296.00
3367,5878,85232.73
7787,2421,32569.11
6769,9825,37126.03
7926,6565,10419.61
8060,5183,18106.61
77,6298,76325.73
7951,6757,40957.34
3971,9066,43050.13
2369,8716,6319.29
8829,5595,85943.70
7989,7686,99142.61
6856,378,38730.58
4020,3885,64309.79
695,1333,82382.37
666,5494,20707.44
7352,6601,61657.91
9767,2708,81644.73
2991,6795,90827.36
6947,7513,97479.55
3098,3428,8643.37
6812,5947,57062.31
7729,7181,38912.17
9316,4718,90145.70
8722,902,89090.96
7143,8245,76248.23
3981,5483,14467.27
3499,6924,53749.09
996,6935,74601.63
9828,4417,78596.76
9013,7146,61722.53
6513,9436,15704.84
6277,8866,26997.75
6693,5632,26424.46
3771,6313,89261.09
1494,3561,47004.21
1416,3089,75017.43
7844,6543,23571.50
6715,2541,54677.02
8376,8188,93342.37
6331,9966,40410.24
3951,4572,82325.50
9296,5216,6662.66
4576,7049,61256.33
4534,8987,83443.29
9603,9695,8286.28
6119,8331,93792.09
9746,283,36515.37
4413,1570,25453.11
739,2099,43588.63
515,1866,38388.18
7144,2048,35803.14
9164,1866,19495.22
4141,8576,27027.48
7580,1797,60413.92
6368,605,20553.74
9698,5050,85320.82
6872,1246,94884.19
6662,6156,85379.76
7048,5734,2845.30
150,2307,73882.97
8550,3713,75800.85
9388,1978,64031.23
6912,8683,79825.82
2737,8148,54913.18
3008,8881,43962.33
5293,1027,43423.02
8831,188,23936.12
6591,3282,59715.83
8911,3361,12814.60
6524,7253,55380.49
7589,886,90740.03
9288,4578,56398.67
1799,8047,86790.75
5476,3713,13360.47
6737,7558,35883.58
9758,8697,51347.95
394,1024,94648.50
9996,5546,39814.57
8071,8563,97140.01
7452,2937,77644.10
9250,738,13109.52
108,2911,42071.54
4191,8808,21818.29
2770,7587,45408.17
536,7669,78280.11
5821,6016,2687.71
9114,1429,1112.81
9201,2794,87483.22
2909,9483,36192.69
5674,9421,87150.53
5912,1190,13268.78
2601,1143,3642.81
4626,3963,4344.77
945,7142,70340.92
8503,3560,87331.89
4050,8392,17840.53
5420,2359,71721.81
6525,6223,19943.94
5363,7683,40609.17
4274,6611,9015.62
2237,3350,33209.97
1396,5211,49012.41
6568,3289,6720.14
7075,7991,6786.34
2452,2031,39607.20
7000,7897,7570.47
4124,9775,91885.43
7790,3964,40702.15
77,7374,41789.80
1581,2387,43453.22
520,830,26526.85
2507,393,15718.90
4851,5422,10438.88
5479,8871,91211.77
9533,4843,87907.82
6391,2072,32677.79
7386,3189,10793.92
9216,1940,7517.50
401,8409,6494.95
2625,1596,86498.27
2325,2863,8946.39
6416,9080,22887.00
1509,9562,47955.66
2029,7970,17690.94
6522,6821,24905.72
8339,8416,7657.94
9425,2198,72423.80
9060,3552,26607.29
5924,7077,8661.61
5487,6840,6135.22
667,9431,94641.39
8852,9380,83395.01
2813,517,13749.16
3146,4471,41008.75
2313,1326,65040.61
807,8339,68766.42
8673,5770,39861.66
3957,4786,44450.89
6663,4258,76538.09
1094,4045,10752.23
6444,9872,52804.23
6032,7041,15991.02
9751,7855,28598.87
520,9725,6766.35
9990,5703,50872.30
5327,5595,72690.14
230,6246,75697.90
8291,1378,28228.47
8323,901,37949.28
2107,331,57458.58
4064,3921,63714.51
4672,9119,9697.98
1082,156,90757.89
6568,4575,90508.69
2950,6989,18434.87
8603,9160,47527.33
414,3208,24597.36
2598,9314,72373.75
3094,6996,93014.08
4419,1256,43077.40
5726,5437,64839.90
7446,4819,81415.03
2881,4754,68104.54
7555,2020,2497.84
4554,4783,24546.22
98,719,90844.99
7605,8351,15715.73
317,5017,50728.79
1268,7357,39829.34
7871,908,87400.56
6398,3278,14912.67
6461,833,38347.94
718,5543,82742.38
645,2823,46169.37
6612,5614,75184.17
448,8989,57626.79
1510,1379,9421.71
5796,1004,12550.81
2656,9549,80320.96
849,6395,46115.73
8955,9058,888.59
4127,4993,59826.44
2260,6310,49376.64
6993,5899,13266.52
214,1997,89827.83
1325,2121,69518.78
4283,2646,60526.73
1925,5226,79952.04
1890,2579,23572.86
9334,2446,63705.23
8179,3885,33130.69
8633,3797,2795.52
9836,5546,55769.97
7832,1093,23721.56
6411,8620,6081.60
6430,8924,17879.31
7888,2590,61567.34
4143,2546,25237.71
7133,3747,27637.11
8926,5499,62810.42
681,266,8745.11
800,3686,14205.06
1914,6398,44432.33
1182,9410,58273.25
1342,9645,46111.65
6337,6188,80276.26
3179,3455,42160.02
3279,3082,92888.52
7367,897,7044.07
8945,5414,14708.20
7923,3964,53660.93
367,9128,84877.53
606,4963,91468.86
3619,7322,81578.67
4896,4705,52919.46
4110,2640,87584.44
9229,4751,4213.04
4891,7043,23925.03
1512,3599,60025.48
6585,772,91205.20
136,5445,69320.31
610,176,80107.98
7246,2307,9352.21
1599,8664,93198.74
2892,8822,97779.27
1697,1458,83154.47
9992,5875,23714.28
7082,2998,79084.19
2291,6044,1336.98
3899,6545,85040.77
2547,3486,55668.35
9194,9923,86267.55
9908,1161,87863.75
3816,2288,77389.17
5117,2954,66172.80
7980,6208,47975.93
4106,3971,90677.13
1326,5535,2131.75
5117,4969,64841.69
2024,6876,98847.26
6479,6595,67585.54
4220,3355,68028.09
9259,1789,63323.36
818,8205,41303.38
1115,9295,20387.10
7073,1625,85945.13
2111,8290,96662.00
8977,6491,84231.66
5079,1357,96528.58
3934,2247,70297.18
7164,7859,54700.79
1677,517,93783.01
5839,6161,28691.21
9608,5696,35103.75
6090,377,21120.53
1577,9596,8238.61
1478,6683,96664.60
6734,8695,61577.96
1944,5575,7172.33
1854,403,26940.25
5495,3516,47243.37
324,5136,2352.76
689,2981,75926.44
9845,3509,89238.44
7445,7725,13569.35
1105,7204,19329.69
7943,8434,47310.97
4983,7979,84290.78
1530,5639,98793.04
7367,5132,23585.08
1792,5582,35468.89
626,906,56232.76
2573,1554,24372.39
2971,7913,72998.43
4816,2520,231.46
3602,7910,80675.83
3669,8000,4067.98
5297,8507,12297.84
8797,2337,21722.26
2544,1787,70008.40
1055,8192,33347.66
6569,6991,46213.51
2636,1487,94186.31
8016,883,16983.67
380,6253,50193.13
8136,4136,42619.59
4952,8973,79879.48
2146,5713,62634.44
9572,9582,86047.42
5230,7542,748.29
9047,1071,56837.24
8583,8231,70875.39
5239,3228,67944.21
9935,5782,39.74
7849,7187,73008.57
716,3039,71326.29
7248,7775,80540.29
9050,4747,65075.54
5862,516,24058.71
1883,8833,19223.81
261,3500,17904.36
9165,1759,6482.51
8351,3139,75628.83
9904,8056,68434.19
9847,7686,16710.55
1872,2515,37752.08
2693,7108,96325.56
5677,5283,86836.64
8476,7543,59507.86
9385,9370,56870.41
3032,4567,64415.64
9984,7113,94332.29
7927,1703,78861.01
1572,1238,89732.63
2904,707,28907.35
9388,5460,62624.05
7773,9506,68812.18
384,9763,61412.87
7258,7935,80072.54
1660,8527,58933.71
9057,5976,90911.26
2185,8348,56643.16
4129,1505,22856.08
6112,105,32288.66
8243,3763,82839.67
1579,3891,38747.17
8646,2428,74429.04
6340,3318,87467.26
5006,2785,88072.31
6788,9114,7394.85
5001,1137,5555.24
9117,7850,90990.56
5092,2165,5804.69
7691,8487,69575.10
4537,6117,96874.06
3737,6234,90250.06
8050,5774,21863.63
6557,8978,14018.09
9498,8323,2843.13
3345,2964,76434.02
258,3359,11279.97
3057,6303,65979.79
1836,684,5929.96
7081,3835,87910.87
7363,9360,52727.51
3155,2415,38810.12
5077,630,11236.16
9982,8595,60117.82
8328,1655,16611.98
3844,4426,51745.29
3879,7620,60961.00
